Kode,Nama,Tahun
04.14.07.01.05,Saluran Pemngumpul Air Buangan Pertanian,2007
04.14.07.01.06,Lain-lain,2007
04.14.07.02,Bangunan Waduk Air Kotor,2007
04.14.07.02.01,Waduk Air Kotor,2007
04.14.07.02.02,Waduk Air Buangan Domestik,2007
04.14.07.02.03,Waduk Air Buangan Industri,2007
04.14.07.02.04,Waduk Air Buangan Pertanian,2007
04.14.07.02.05,Lain-lain,2007
04.14.07.03,Bangunan Pembuangan Air Kotor,2007
04.14.07.03.01,Bangunan Pembuang Air Hujan,2007
04.14.07.03.02,Bangunan Pembuang Air Domestik,2007
04.14.07.03.03,Bangunan Pembuangan Air Pertanian,2007
04.14.07.03.04,Lain-lain,2007
04.14.07.04,Bangunan Pengaman Air Kotor,2007
04.14.07.04.01,Bangunan Pompa Air Hujan,2007
04.14.07.04.02,Banguna Pompa Air Buangan Domestik,2007
04.14.07.04.03,Bangunan Pompa Air Buangan Industri,2007
04.14.07.04.04,Bangunan Pompa air Buangan Pertanian,2007
04.14.07.04.05,Lain-lain,2007
04.14.07.05,Bangunan Pelengkap Air Kotor,2007
04.14.07.05.01,Bangunan Talang,2007
04.14.07.05.02,Bangunan Syphon,2007
04.14.07.05.03,Bangunan Gorong-gorong,2007
04.14.07.05.04,Bangunan Jembatan,2007
04.14.07.05.05,Bangunan Air Kotor Saluran Dari Rumah,2007
04.14.07.05.06,Lain-lain,2007
04.14.08,BANGUNAN AIR,2007
04.14.08.01,Bangunan Air Laut,2007
04.14.08.01.01,Pelabuhan,2007
04.14.08.01.02,Lain-lain,2007
04.14.08.02,Bangunan Air Tawar,2007
04.14.08.02.01,Dermaga,2007
04.14.08.02.02,Lain-lain,2007
04.15,INSTALASI,2007
04.15.01,INSTALASI AIR MINUM/BERSIH,2007
04.15.01.01,Air Muka Tanah,2007
04.15.01.01.01,Air Muka Tanah Kapasitas Kecil,2007
04.15.01.01.02,Air Muka Tanah Kapasitas Sedang,2007
04.15.01.01.03,Air Muka Tanah Kapasitas Besar,2007
04.15.01.01.04,Lain-lain,2007
04.15.01.02,Air Sumber/Mata Air,2007
04.15.01.02.01,Air Sumber Kapasitas Kecil,2007
04.15.01.02.02,Air Sumber Kapasitas Sedang,2007
04.15.01.02.03,Air Sumber Kapasitas Besar,2007
04.15.01.02.04,Lain-lain,2007
04.15.01.03,Air Tanah Dalam,2007
04.15.01.03.01,Air Tanah Dalam Kapasitas Kecil,2007
04.15.01.03.02,Air Tanah Dalam Kapasitas Sedang,2007
04.15.01.03.03,Air Tanah Dalam Kapasitas Besar,2007
04.15.01.03.04,Lain-lain,2007
04.15.01.04,Instalasi Air Tanah Dangkal,2007
04.15.01.04.01,Instalasi Air Tanah  Dangkal Kpasitas Kecil,2007
04.15.01.04.02,Instalasi Air Tanah Dangkal Kapasitas Sedang,2007
04.15.01.04.03,Instalasi Air Tanah Dangkal Kapasitas Besar,2007
04.15.01.04.04,Lain-lain,2007
04.15.01.05,Instalasi Air Bersih/Air Baku Lainnya,2007
04.15.01.05.01,Sistim Pengolahan Air Sederhana (Sipas),2007
04.15.01.05.02,Jaringan Rumah Tangga (Jarut),2007
04.15.01.05.03,Penampungan Air Hujan (PAM),2007
04.15.01.05.04,Sumur Gali (SGL),2007
04.15.01.05.05,Lain-lain,2007
04.15.02.01,INSTALASI AIR KOTOR,2007
04.15.02.01.01,Instalasi Air Buangan Domestik Kapasitas  Kecil,2007
04.15.02.01.02,Instalasi Air Buangan Domestik Kapasitas  Sedang,2007
04.15.02.01.03,Instalasi Air Buangan Domestik Kapasitas  Besar,2007
04.15.02.01.04,Lain-lain,2007
04.15.02.02,Instalasi Air Buangan Industri,2007
04.15.02.02.01,Instalasi Air Buangan Industri Kapasitas Kecil,2007
04.15.02.02.02,Instalasi Air Buangan Industri Kapasitas Sedang,2007
04.15.02.02.03,Instalasi Air Buangan Industri Kapasitas Besar,2007
04.15.02.02.04,Lain-lain,2007
04.15.02.03,Instalasi Air Buangan Pertanian,2007
04.15.02.03.01,Instalasi Air Buangan Pertanian Kapasitas Kecil,2007
04.15.02.03.02,Instalasi Air BuanganPertanian Kapasitas Sedang,2007
04.15.02.03.03,Instalasi Air Buangan Pertanian Kapasitas Besar,2007
04.15.02.03.04,Lain-lain,2007
04.15.03,INSTALASI PENGOLAHAN SAMPAH NON ORGANIK,2007
04.15.03.01,Instalasi Pengolahan Sampah Organik,2007
04.15.03.01.01,Instalasi Pengolahan Sampah Organik Sistem Pembakaran,2007
04.15.03.01.02,Instalasi Pengolahan Sampah Organik Sistim Kompos,2007
04.15.03.01.03,Instalasi Pengolahan Sampah Organik Sistim Penimbunan,2007
04.15.03.01.04,Lain-lain,2007
04.15.03.02,Instalasi Pengolahan Sampah  Non Organik,2007
04.15.03.02.01,Instalasi Pengolahan Sampah Non Organik Daur Ulang Logam,2007
04.15.03.02.02,Instalasi Pengolahan Sampah Non Organik Daur Ulang Non Lgm,2007
04.15.03.02.03,Lain-lain,2007
04.15.04,INSTALASI PENGOLAHAN BAHAN BANGUNAN,2007
04.15.04.01,Instalasi Pengolahan BahanBangunan,2007
04.15.04.01.01,Pengawetan Kayu,2007
04.15.04.01.01,Pengeringan Kayu,2007
04.15.04.01.01,Pengerjaan Kayu,2007
04.15.04.01.01,Pengkapuran,2007
04.15.04.01.01,Pembuatan Batu Cetak,2007
04.15.04.01.01,Pembuatan  Anggregate,2007
04.15.04.01.01,Lain-lain,2007
04.15.05.01,INSTALASI PEMBANGKIT LISTRIK,2007
04.15.05.01,Pembangkit Listrik Tenaga Air (PLTA),2007
04.15.05.01.01,PLTA Kapasitas Kecil,2007
04.15.05.01.02,PLTA Kapasitas Sedang,2007
04.15.05.01.03,PLTA Kapasitas Besar,2007
04.15.05.01.04,Lain-lain,2007
04.15.05.02,Pembangkit Listrik Tanaga Diesel (PLTD),2007
04.15.05.02.01,PLTD Kapasitas Kecil,2007
04.15.05.02.02,PLTD Kapasitas Sedang,2007
04.15.05.02.03,PLTD Kapasitas Besar,2007
04.15.05.02.04,Lain-lain,2007
04.15.05.03,Pembangkit listrik Tenaga Mikro (Hidro),2007
04.15.05.03.01,PLTM Kapasitas Kecil,2007
04.15.05.03.02,PLTM Kapasitas Sedang,2007
04.15.05.03.03,PLTM Kapasitas Besar,2007
04.15.05.03.04,Lain-lain,2007
04.15.05.04,Pembangkit Listrik Tanaga Angin (PLTAN),2007
04.15.05.04.01,PLT AN Kapasitas Kecil,2007
04.15.05.04.02,PLT AN Kapasitas Sedang,2007
04.15.05.04.03,PLT AN Kapasitas Besar,2007
04.15.05.04.04,Lain-lain,2007
04.15.05.05,Pembangkit Listrik Tenaga Uap (PLTU),2007
04.15.05.05.01,PLTU Kapasitas Kecil,2007
04.15.05.05.02,PLTU Kapasitas Sedang,2007
04.15.05.05.03,PLTU Kapasitas Besar,2007
04.15.05.05.04,Lain-lain,2007
04.15.05.06,Pembangkit Litrik Tenaga Nuklir (PLTN),2007
04.15.05.06.01,PLTN Kapasitas Kecil,2007
04.15.05.06.02,PLTN Kapasitas Sedang,2007
04.15.05.06.03,PLTN Kapasitas Besar,2007
04.15.05.06.04,Lain-lain,2007
04.15.05.07,Pembangkit Listrik Tenaga Gas (PLTG),2007
04.15.05.07.01,PLTG Kapasitas Kecil,2007
04.15.05.07.02,PLTG Kapasitas Sedang,2007
04.15.05.07.03,PLTG Kapasitas Besar,2007
04.15.05.07.04,Lain-lain,2007
04.15.05.08,Pembangkit Listrik Tenaga Panas Bumi (PLTP),2007
04.15.05.08.01,PLTP Kapasitas Kecil,2007
04.15.05.08.02,PLTP Kapasitas Sedang,2007
04.15.05.08.03,PLTP Kapasitas Besar,2007
04.15.05.08.04,Lain-lain,2007
04.15.05.09,Instalansi Pembangkit Litrik Tenaga Surya (PLTS),2007
04.15.05.09.01,Instalasi PLTS Kapasitas Kecil,2007
04.15.05.09.02,Instalasi PLTS Kapasitas Sedang,2007
04.15.05.09.03,Instalasi PLTS Kapasitas Besaar,2007
04.15.05.09.04,Lain-lain,2007
04.15.05.10,Instalasi Pembangkit Listrik Tenaga Biogas (PLTB),2007
04.15.05.10.01,Instalasi PLTB Kapasitas Kecil,2007
04.15.05.10.02,Instalasi PLTB Kapasitas Sedang,2007
04.15.05.10.03,Instalasi PLTB Kapasitas Besaar,2007
04.15.05.10.04,Lain-lain,2007
04.15.05.11,Instalasi Pembangkit Listrik Tenaga Samudra/Gelombang Samudra (PLTSm),2007
04.15.05.11.01,Instalasi PLTSm Kapasitas Kecil,2007
04.15.05.11.02,Instalasi PLTSm Kapasitas Sedang,2007
04.15.05.11.03,Instalasi PLTSm Kapasitas Besaar,2007
04.15.05.11.04,Lain-lain,2007
04.15.06,INSTALASI GARDU LISTRIK,2007
04.15.06.01,Instalasi Gardu Listrik Induk,2007
04.15.06.01.01,Instalasi Gardu Induk Kapasitas Kecil,2007
04.15.06.01.02,Instalasi Gardu Induk Kapasitas Sedang,2007
04.15.06.01.03,Instalasi Gardu Induk Kapasitas Besar,2007
04.15.06.01.04,Lain-lain,2007
04.15.06.02,Instalasi Gardu Listrik Distribusi,2007
04.15.06.02.01,Instalasi Gardu Distribusi Kapasitas Kecil,2007
04.15.06.02.02,Instalasi Gardu Distribusi Kapasitas Sedang,2007
04.15.06.02.03,Instalasi Gardu Distribusi Kapasitas Besar,2007
04.15.06.02.04,Lain-lain,2007
04.15.06.03,Instalasi Pusat Pengatur Listrik,2007
04.15.06.03.01,Instalasi Pusat Pengatur Listrik Kapasitas Kecil,2007
04.15.06.03.02,Instalasi Pusat Pengatur Listrik Kapasitas Sedang,2007
04.15.06.03.03,Instalasi Pusat Pengatur Listrik Kapasitas Besar,2007
04.15.06.03.04,Lain-lain,2007
04.15.07,INSTALASI PERTAHANAN,2007
04.15.07.01,Instalasi Pertahanan Didarat,2007
04.15.07.01.01,Instalasi Radar,2007
04.15.07.01.02,Instalasi Perkebunan,2007
04.15.07.01.03,Instalasi Peluru Kendali (Rudal),2007
04.15.07.01.04,Instalasi Komunikasi Elektronik (komlek),2007
04.15.07.01.05,Lain-lain,2007
04.15.08,INSTALASI GAS,2007
04.15.08.01,Instalasi Gardu Gas,2007
04.15.08.01.01,Instalasi Gardu Gas LPG,2007
04.15.08.01.02,Instalasi Gardu Gas LNG,2007
04.15.08.01.03,Lain-lain,2007
04.15.08.02,Instalasi Jaringan Pipa Gas,2007
04.15.08.02.01,Instalasi Jaringan Pipa Gas Primer,2007
04.15.08.02.02,Instalasi Jaringan Pipa Gas Sekunder,2007
04.15.08.02.03,Lain-lain,2007
04.15.09,INSTALASI PENGAMAN,2007
04.15.09.01,Instalasi Pengaman Penangkal Petir,2007
04.15.09.01.01,Instalasi Penangkal Petir Manual,2007
04.15.09.01.02,Instalasi Penangkal Petir Komputerisasi,2007
04.15.09.01.03,Lain-lain,2007
04.16,JARINGAN,2007
04.16.01.01,JARINGAN AIR MINUM,2007
04.16.01.01.01,Jaringan Pembawa,2007
04.16.01.01.02,Jaringan Pembawa Kapasitas Kecil,2007
04.16.01.01.03,Jaringan Pembawa Kapasitas Sedang,2007
04.16.01.01.04,Jaringan Pembawa Kapasitas Besar,2007
04.16.01.01.05,Lain-lain,2007
04.16.01.02,Jaringan Induk Distribusi,2007
04.16.01.02.01,Jaringan Induk Distribusi Kapasitas Kecil,2007
04.16.01.02.02,Jaringan Induk Distribusi Kapasitas Sedang,2007
04.16.01.02.03,Jaringan Induk Distribusi Kapasitas Besar,2007
04.16.01.02.04,Lain-lain,2007
04.16.01.03,Jaringan Cabang Distribusi,2007
04.16.01.03.01,Jaringan Cabang Distribusi Kapasitas Kecil,2007
04.16.01.03.02,Jaringan Cabang Distribusi Kapasitas Sedang,2007
04.16.01.03.03,Jarinagn Cabang Distribusi Kapasitas Besar,2007
04.16.01.03.04,Lain-lain,2007
04.16.01.04,Jariangan Sambungan Kerumah,2007
04.16.01.04.01,Jariangan Sambungan Kerumah Kapasuitas Kecil,2007
04.16.01.04.02,Jaringan Sambungan Kerumah Kapasitas Sedang,2007
04.16.01.04.03,Jaringan Sambungan Kerumah Kapaitas Besar,2007
04.16.01.04.04,Lain-lain,2007
04.16.02,JARINGAN LISTRIK,2007
04.16.02.01,Jaringan Tranmisi,2007
04.16.02.01.01,Jaringan Tranmisi Tegangan Diatas 300 KVA,2007
04.16.02.01.02,Jaringan Tranmisi Tegangan 100 s/d 300 KVA,2007
04.16.02.01.03,Jaringan Tranmisi Tegangan Dibawah 100 KVA,2007
04.16.02.01.04,Lain-lain,2007
04.16.02.02,Jaringan Distribusi,2007
04.16.02.02.01,Jaringan Distribusi Tegangan Diatas 20 KVA,2007
04.16.02.02.02,Jaringan Distribusi Tegangan 1 s/d 20 KVA,2007
04.16.02.02.03,Jaringan Distribusi Tegangan dibawah 1 KVA,2007
04.16.02.02.04,Lain-lain,2007
04.16.03,JARINGAN TELEPON,2007
04.16.03.01,Jaringan telapon diatas tanah,2007
04.16.03.01.01,Jaringan Telepon diatas Tanah Kapasitas Kecil,2007
04.16.03.01.02,Jaringan Telepon diatas tanah Kapasitas Sedang,2007
04.16.03.01.03,Jaringan Telepon diatas tanah Kapasitas Besar,2007
04.16.03.01.04,Lain-lain,2007
04.16.03.02,Jaringan Telepon Dibawah Tanah,2007
04.16.03.02.01,Jaringan Telepon Dibawah Tanah Kapasitas Kecil,2007
04.16.03.02.02,Jaringan Telepon dibawah Tanah Kapasitas  Sedang,2007
04.16.03.02.03,Jaringan Telepon Dibawah Tanah Kapasitas Besar,2007
04.16.03.02.04,Lain-lain,2007
04.16.03.03,Jaringan Telepon Didalam Air,2007
04.16.03.03.01,Jaringan Telepon Diadalam Air Kapasitas Kecil,2007
04.16.03.03.02,Jaringan Telepon Didalam Air Kapasitas Sedang,2007
04.16.03.03.03,Jaringan Telepon Didalam Kapasitas Besar,2007
04.16.03.03.04,Lain-lain,2007
04.16.04,JARINGAN GAS,2007
04.16.04.01,Jaringan Pipa Gas Tranmisi,2007
04.16.04.01.01,Jaringan Pipa Baja,2007
04.16.04.01.02,Lain -lain,2007
04.16.04.02,Jaringan Pipa Distribusi,2007
04.16.04.02.01,Jaringan Pipa Distribusi Tekanan Tinggi,2007
04.16.04.02.02,Jaringan Pipa Distribusi Tekanan Menengah Pipa Baja,2007
04.16.04.02.03,Jaringan Pipa Distribusi Tekanan Menengah Pipa PE,2007
04.16.04.02.04,Jaringan Pipa Distribusi Tekanan Rendah Pipa Baja,2007
04.16.04.02.05,Jaringan Pipa Distribusi Tekanan Rendah Pipa PE,2007
04.16.04.02.06,Lain-lain,2007
04.16.04.03,Jaringan Pipa Dinas,2007
04.16.04.03.01,Jaringan Pipa Dinas Pipa Baja,2007
04.16.04.03.02,Jaringan Pipa Dinas Pipa PE,2007
04.16.04.03.03,Lain-lain,2007
04.16.04.04,Jaringan BBM,2007
04.16.04.04.01,Jaingan BBM,2007
04.16.04.04.02,Lain-lain,2007
05,GOLONGAN ASSET TETAP LAINNYA,2007
05.17,BUKU DAN PERPUSTAKAAN,2007
05.17.01,BUKU,2007
05.17.01.01,Umum,2007
05.17.01.01.01,Ilmu Pengetahuan Umum,2007
05.17.01.01.02,"Bibliografi, Katalog",2007
05.17.01.01.03,Ilmu Perpustakaan,2007
05.17.01.01.04,"Ensyclopedia, Kamus, Buku Referensi",2007
05.17.01.01.05,"Essay, Pamflet",2007
05.17.01.01.06,Berkala,2007
05.17.01.01.07,"Institut, Assosiasi, Musium",2007
05.17.01.01.08,Harian,2007
05.17.01.01.09,Manuskrip,2007
05.17.01.01.10,Lain-lain,2007
05.17.01.02,Filsafat,2007
05.17.01.02.01,Metafisika,2007
05.17.01.02.02,Sistem Filsafat,2007
05.17.01.02.03,Ilmu Jiwa,2007
05.17.01.02.04,Logika,2007
05.17.01.02.05,Etika,2007
05.17.01.02.06,Lain-lain,2007
05.17.01.03,Agama,2007
05.17.01.03.01,Agama Islam,2007
05.17.01.03.02,Agama Kristen,2007
05.17.01.03.03,Agama Budha,2007
05.17.01.03.04,Agama Hindu,2007
05.17.01.03.05,Lain-lain,2007
05.17.01.04,Ilmu Sosial,2007
05.17.01.04.01,Sosiologi,2007
05.17.01.04.02,Statistik,2007
05.17.01.04.03,Ilmu Politik,2007
05.17.01.04.04,Ekonomi,2007
05.17.01.04.05,Hukum,2007
05.17.01.04.06,"Administrasi, Pertanahan dan Keamanan",2007
05.17.01.04.07,Service Umum Sosial,2007
05.17.01.04.08,Pendidikan,2007
05.17.01.04.09,Perdagangan,2007
05.17.01.04.10,"Etnografi, Cerita Rakyat",2007
05.17.01.04.11,Lain-lain,2007
05.17.01.05,Ilmu Bahasa,2007
05.17.01.05.01,Umum,2007
05.17.01.05.02,Pengetahuan Bahasa Indonesia,2007
05.17.01.05.03,Pengetahuan Bahasa Ingris,2007
05.17.01.05.04,Lain-lain,2007
05.17.01.06,Matematika & Pengetahuan Alam,2007
05.17.01.06.01,Matematika,2007
05.17.01.06.02,"Astronomi, Geodesi",2007
05.17.01.06.03,Fisika dan Mekanika,2007
05.17.01.06.04,Kimia,2007
05.17.01.06.05,"Geologi, Metrologi",2007
05.17.01.06.06,Palaentologi,2007
05.17.01.06.07,"Biologi, Antropologi",2007
05.17.01.06.08,Bitani,2007
05.17.01.06.09,Zoologi (Ilmu Hewan),2007
05.17.01.06.10,Lain-lain,2007
05.17.01.07,Ilmu Pengetahuan Praktis,2007
05.17.01.07.01,Ilmu kedocteran,2007
05.17.01.07.02,Teknologi,2007
05.17.01.07.03,"Pertanian, Kehutanan, Perikanan",2007
05.17.01.07.04,Ilmu Kerumah Tanggaan,2007
05.17.01.07.05,Management dan Perkantoran,2007
05.17.01.07.06,Industri Kimia,2007
05.17.01.07.07,Teknik Industri & Kerajinanm,2007
05.17.01.07.08,Ilmu Perdagangan Khusus Industri,2007
05.17.01.07.09,Industri Kontruksi dan Perdagangan,2007
05.17.01.07.10,Lain-lain.,2007
05.17.01.08,"Arsitektur, Kesenian, Olag Raga",2007
05.17.01.08.01,"Perencanaan Fisik, Pertamanan dll",2007
05.17.01.08.02,Arsitektur,2007
05.17.01.08.03,Seni Pahat,2007
05.17.01.08.04,"Seni Lukis, Ukir",2007
05.17.01.08.05,"Seni Gambar, Grafika",2007
05.17.01.08.06,"Fotografi, Senimatografi",2007
05.17.01.08.07,Musik,2007
05.17.01.08.08,Permainan dan Olah Raga,2007
05.17.01.08.09,Lain-lain,2007
05.17.01.09,"Georafi, Biografi, Sejarah",2007
05.17.01.09.01,"Geografi, Eksplorasi",2007
05.17.01.09.02,Bigrafi,2007
05.17.01.09.03,Sejarah,2007
05.17.01.09.04,Lain-lain,2007
05.17.02,Terbitan Berkala,2007
05.17.02.01.01,Koran,2007
05.17.02.01.02,Majalah,2007
05.17.02.01.03,Lain-lain,2007
05.17.02.02,Buku Laporan,2007
05.17.02.02.01,Bulu Laporan Penyidikan,2007
05.17.02.02.02,Buku Laporan Penyelidikan,2007
05.17.02.02.03,Buku Laporan Penggalangan,2007
05.17.02.02.04,Buku Laporan Pengamanan,2007
05.17.02.02.05,Buku Laporan Penelitian,2007
05.17.02.02.06,Lain-lain,2007
05.17.03,BARANG-BARANG PERPUSTAKAAN,2007
05.17.03.01,Peta,2007
05.17.03.01.01,Buku Peta (Atlas),2007
05.17.03.01.02,"Bagan, Gambar (Diagram)",2007
05.17.03.01.03,Bola Dunia (Globe),2007
05.17.03.01.04,Peta (Map),2007
05.17.03.01.05,Peta Udara,2007
05.17.03.01.06,Peta Hidrografi,2007
05.17.03.01.07,Peta Imaginer,2007
05.17.03.01.08,Peta Gambar Penampang,2007
05.17.03.01.09,Peta Photo,2007
05.17.03.01.10,Peta Tipografi,2007
05.17.03.01.11,Peta Ruang Angkasa,2007
05.17.03.01.12,Gambar Tipografi,2007
05.17.03.01.13,Model Relief,2007
05.17.03.01.14,Photo Mozaik,2007
05.17.03.01.15,Gambar Jarak Jauh (Remote Sensing Image),2007
05.17.03.01.16,View,2007
05.17.03.01.17,Peta Pengamanan Tanah,2007
05.17.03.01.18,Peta Kemampuan Tanah,2007
05.17.03.01.19,Peta Lokasi,2007
05.17.03.01.20,Peta Jaringan,2007
05.17.03.01.21,Peta Citra Sport,2007
05.17.03.01.22,Peta Citra Radar,2007
05.17.03.01.23,Peta Citra Satelit,2007
05.17.03.01.24,Lain-lain,2007
05.17.03.02,Naskah (Manuskrip),2007
05.17.03.02.01,Bahan Kertas,2007
05.17.03.02.02,Bahan Deluang,2007
05.17.03.02.03,Bahan Kulit Kayu,2007
05.17.03.02.04,Bahan Bambu,2007
05.17.03.02.05,Bahan Lontar,2007
05.17.03.02.06,Bahan Nipah,2007
05.17.03.02.07,Bahan Kulit Binatang,2007
05.17.03.02.08,Bahan Rotan,2007
05.17.03.02.09,Bahan Tanduk,2007
05.17.03.02.10,Bahan Papirus,2007
05.17.03.02.11,Bahan Labu Hutan,2007
05.17.03.02.12,Bahan Tulang,2007
05.17.03.02.13,Lain-lain,2007
05.17.03.03,Musik,2007
05.17.03.03.01,Kumpulan Karya Musik (Skore),2007
05.17.03.03.02,Kumpulan Karya Musik Singkat (Condeset Skore),2007
05.17.03.03.03,Kumpulan Karya Musik Tertutup (Closet Skore),2007
05.17.03.03.04,Kumpulan Karya Musik Bentuk Mini (Miniature Skore),2007
05.17.03.03.05,Partitur Piano,2007
05.17.03.03.06,Kumpulan Karya Musik Vokal,2007
05.17.03.03.07,Kumpulan Karya Musik Piano,2007
05.17.03.03.08,Kumpulan Karya Musik Chord,2007
05.17.03.03.09,Partitur,2007
05.17.03.03.10,Lain-lain,2007
05.17.03.04,Karya Grafika (Graphic Material),2007
05.17.03.04.01,"Karya Seni Asli, Lukisan Asli (Art Original)",2007
05.17.03.04.02,Karya Seni Cetak / Grafis (Art Point),2007
05.17.03.04.03,Reproduksi (Arts Reproduction),2007
05.17.03.04.04,Grafik/Bagan,2007
05.17.03.04.05,Lembaran Film,2007
05.17.03.04.06,Slongsongan Film,2007
05.17.03.04.07,Kartu Pengikat,2007
05.17.03.04.08,Slongsongan Grafic,2007
05.17.03.04.09,Photo,2007
05.17.03.04.10,Gambar,2007
05.17.03.04.11,Kartu Pos,2007
05.17.03.04.12,Koster,2007
05.17.03.04.13,Radiogram,2007
05.17.03.04.14,Slide,2007
05.17.03.04.15,Gambar Ruang,2007
05.17.03.04.16,Study Print,2007
05.17.03.04.17,Gambar Teknik,2007
05.17.03.04.18,Transparansi,2007
05.17.03.04.19,Grafik/Bagan Dinding,2007
05.17.03.04.20,Lain-lain,2007
05.17.03.05,Three Dimensional Artetacs and Realita,2007
05.17.03.05.01,Karya Seni Asli,2007
05.17.03.05.02,Reproduksi,2007
05.17.03.05.03,Kaset Braile,2007
05.17.03.05.04,Diaroma,2007
05.17.03.05.05,Pameran,2007
05.17.03.05.06,Mainan,2007
05.17.03.05.07,Slide Mikroskop,2007
05.17.03.05.08,Maket (Mock-up),2007
05.17.03.05.09,Model,2007
05.17.03.05.10,Lain-lain,2007
05.17.03.06,Bentuk Micro (Microform),2007
05.17.03.06.01,Kartu Micro,2007
05.17.03.06.02,Kartu Celah,2007
05.17.03.06.03,Mikro Film,2007
05.17.03.06.04,Mikrofis,2007
05.17.03.06.05,Mikrolograp,2007
05.17.03.06.06,Lain-lain,2007
05.17.03.07,Rekaman Suara (Sound Recording),2007
05.17.03.07.01,Katridge Suara,2007
05.17.03.07.02,Kaset Suara,2007
05.17.03.07.03,Pasangan Suara,2007
05.17.03.07.04,Pita Suara,2007
05.17.03.07.05,Runnut Suara,2007
05.17.03.07.06,Lain-lain,2007
05.17.03.08,Berkas Komputer (Computer Files),2007
05.17.03.08.01,Komputer Katridge,2007
05.17.03.08.02,Kaset Komputer,2007
05.17.03.08.03,Komputer Disk,2007
05.17.03.08.04,Compack Disk,2007
05.17.03.08.05,Gulungan Komputer,2007
05.17.03.08.06,Lain-lain,2007
05.17.03.09,Film Bergerak dan Rekaman Video,2007
05.17.03.09.01,Film Katridge,2007
05.17.03.09.02,Kaset Film,2007
05.17.03.09.03,Slongsongan Film,2007
05.17.03.09.04,Katridge Video,2007
05.17.03.09.05,Kaset Video,2007
05.17.03.09.06,Piringan Video,2007
05.17.03.09.07,Gulungan Video,2007
05.17.03.09.08,Lain-lain,2007
05.17.03.10,Tarscalt,2007
05.17.03.10.01,Tarscalt,2007
05.17.03.10.02,Lain-lain,2007
05.18,BARANG BERCORAK KEBUDAYAAN,2007
05.18.01,BARANG BERCORAK KEBUDAYAAN,2007
05.18.01.01,Pahatan,2007
05.18.01.01.01,Pahatan batu-batuan,2007
05.18.01.01.02,Pahatan Kayu,2007
05.18.01.01.03,Pahatan Logam,2007
05.18.01.01.04,Lain-lain,2007
05.18.01.02,Lukisan,2007
05.18.01.02.01,Lukisan Cat Air,2007
05.18.01.02.02,Lukisan Sulaman/Tempelan,2007
05.18.01.02.03,Gambar Presiden/Gubernur,2007
05.18.01.02.04,Lambang Garuda,2007
05.18.01.02.05,Lukisan Batik,2007
05.18.01.02.06,Lain-lain,2007
05.18.01.03,Alat Kesenian,2007
05.18.01.03.01,Alat Musik/Band,2007
05.18.01.03.02,Alat Musik Nasional/Daerah,2007
05.18.01.03.03,Lain-lain,2007
05.18.01.04,Alat Olah Raga,2007
05.18.01.04.01,Alat Golf,2007
05.18.01.04.02,Alat Volley,2007
05.18.01.04.03,Alat Tenis,2007
05.18.01.04.04,Alat Tenis Meja,2007
05.18.01.04.05,Alat Sepak Bola,2007
05.18.01.04.06,Alat Badminton,2007
05.18.01.04.07,Lain-lain,2007
05.18.01.05,Tanda Penghargaan,2007
05.18.01.05.01,Piala,2007
05.18.01.05.02,Medali,2007
05.18.01.05.03,Piagam,2007
05.18.01.05.04,Lain-lain,2007
05.18.01.06,Maket dan Foto Dokumen,2007
05.18.01.06.01,Maket,2007
05.18.01.06.02,Foto Dokumen,2007
05.18.01.06.03,Peta Topografi,2007
05.18.01.06.04,Peta Reproduksi,2007
05.18.01.06.05,Peta Wilayah,2007
05.18.01.06.06,Peta Keadaan Tanah,2007
05.18.01.06.07,Peta Udara,2007
05.18.01.06.08,Mosaik,2007
05.18.01.06.09,Klise-klise,2007
05.18.01.06.10,Peta Distribusi,2007
05.18.01.06.11,Globe,2007
05.18.01.06.12,Lain-lain,2007
05.18.01.07,Benda-benda Berserajah,2007
05.18.01.07.01,Barang koleksi rumah tangga,2007
05.18.01.07.02,Lukisan Bersejarah,2007
05.18.01.07.03,Koleksi Mata uang,2007
05.18.01.07.04,Benda-benda Purbakala,2007
05.18.01.07.05,Dukumentasi Bersejarah,2007
05.18.01.07.06,Lain-lain,2007
05.18.01.08,Barang Kerajinan,2007
05.18.01.08.01,"Keramik (Guci, Piring)",2007
05.18.01.08.02,"Logam (Gong, Mandau)",2007
05.18.01.08.03,"Kayu (Sampit, Telabang)",2007
05.18.01.08.04,"Anyaman (Tikar, Rotan)",2007
05.18.01.08.05,Tenunan Sutra,2007
05.18.01.08.06,Anyaman Purun,2007
05.18.01.08.07,Anyaman Bambu,2007
05.18.01.08.08,Lain-lain,2007
05.18.02,ALAT OLAH RAGA LAINNYA,2007
05.18.02.01,Senam,2007
05.18.02.01.01,Palang Sejajar,2007
05.18.02.01.02,Lapang Kuda,2007
05.18.02.01.03,Matras,2007
05.18.02.01.04,Lain-lain,2007
05.18.02.02,Alat Olah Raga Air,2007
05.18.02.02.01,Ski Air,2007
05.18.02.02.02,Ski Diving,2007
05.18.02.02.03,Selancar,2007
05.18.02.02.04,Perahu Karet,2007
05.18.02.02.05,Perahu Layar,2007
05.18.02.02.06,Alat Arum Jeram,2007
05.18.02.02.07,Alat Dayung,2007
05.18.02.02.08,Kaca Mata Air,2007
05.18.02.02.09,Lain-lain,2007
